wallet_address,score
0x6bcD5cb5d6b9B6C39852B24a072dA38210fC92C9,1775
0x21dad2b1d6401B0d1D20b752904D4388a4a403c5,1775
0x6A764B8FdB10884c5eB9FC1312061408fd74a637,1775
0xEE098dda1E2776f86734431081978faf4b9954a9,1775
0x718e5b4F5B007bcEB7AD6Ce8C2629ceA767FC4EC,1775
0x561295F5D39036903Dacf7B2e9Aac8bD3BE1bAE5,1775
0x49c4EBA6756F0D9be037A83762c8aB500405C6e5,1775
0x1a12f9286e4c803B27F90483CAEDfA3Cc609fECa,1775
0xecf8FA864cDc912052a9C5410619cCd0e12451CA,1775
0x7F07F3F2e7360bBCF475945e0a32aC678c1A3d06,1775
0xCa261418513ea74Ef1416D5BBb1EDBe3d24dcB57,1775
0xaC8F550e1DcE153C80644D47Af11a2EDf21E6d26,1775
0xba3BB7D2e91b91A91CC766217C967d74987A7f06,1775
0x5892E216C753E7d34f77e98c53c7d36E2E98cf5e,1775
0xa1E86151382Ec8B34821444FECC10f7D054EdE6E,1775
0x08B4328cED0911C37a9B647C6193ee99cCB89774,1775
0x03f2aCAC940247c5B1E8Fc7e399FCE735bf26F95,1775
0x0EB3d962fde6E985aC6fF90D0d35722bF815e6bC,1775
0x7F4d132aC0488fe776fF994f7bCeFB9574383364,1775
0xCAE3c3A245F9C1C73F4CAf05F8157d48703801F5,1770
0x8691C78057F87Dcf6F43B7A8a36fE468087D3947,1770
0x8f1cb078f71704C6aBa6B09740bb913E5401A5Ed,1765
0xdD65C5E9d1D4124A4730A9BaD9BA5784F9B1d1EC,1765
0x2567EF517CEA81700dec3C0f1372EA5aDffAd037,1765
0x156e5aB67973a9160a95FA28a741d6cb1D90E0BB,1765
0xC8cc2d2738C1aFd41bd49899CDFC91374B43873E,1765
0xe4775ec96b072f77D613b6A9442dBba98237bc5b,1765
0x49cC048D0CD136d28D6Ca929a6a55e45fB4ecF84,1765
0xE3135E6a429C6B92F90faeF2fC81Bc8d148817C7,1765
0x91873Da1097FbF2E404855e78bDfE38ddFC2D292,1765
0xf0246C84bB2dCB2C68A17047480a669D59E2F41C,1755
0xa8180E17db4487Fc72717c44916362842Cc1AdaD,1750
0x9D15128CEf555C378A6Ff467B046A35f9Fc2EE18,1750
0x5010Bc3A0B23aE6F2BACF5f72B94Cb3874E3735c,1750
0x63a6e9592aEE01e3D5A7De98982dBf4b11a21494,1750
0x8b542e8Ce260b7d7850934e00f28BEbA94764602,1750
0xA0a8ac3e7133F8500bEa0D4d3F3363C4425F5A74,1750
0xf17a7d7b12E10F70c88FfEE04695a2BFA1A74bbF,1750
0x71F153B9E95444dcE988D86BA1D06331f66B09F1,1750
0x7761f7Ed501AB1Ea616E2F09F8B1BB1EDD871B1D,1750
0x80aD99A6EEe25102892F32016f1C9aC6c6886F9e,1750
0x8562e4199743671322652dd7955920D7bB0FD372,1750
0xd4190f41A0b2f5229813eE360068A6666d8dc421,1750
0x4B54A4B635A5f33eB940717F2EeA4909244C5176,1750
0xcc9107F36D8dE36B7b4de0E0f316AaC63B15D11b,1750
0x36d4B301334EDdCf5FF9603750A81C4799Ed9f44,1750
0xAa4B8FF2EAEb7Df7944790D64Fa301F7C7014126,1750
0x29473b336b435D6eFFfa3a9A75961749Df8d83eE,1750
0x8FC1C62ee2158930f0350aB514FfB872A5eAd644,1750
0x8bd6C02dE285AA0d68e6b230DD180edf6f09dd30,1750
0x469840588E688893eF66a9bb66224273A5390bEd,1750
0x969CF3Be0AD610979F9bFdAbDA7Fa99212EDE29a,1750
0x312f1f29870185a81B3b9D127537475F49a273c6,1750
0xC533f4F6E94f0D156666eFf916cAdEbf9947e5F5,1750
0xa5Ef544fC9AD4896219cA3B190311357843E8F3D,1750
0x58A0A7f7eaeb4f64Bd734289494228bf0de28670,1750
0x3B83d48E51CcF17037F08559182b867A0A29825A,1750
0x21f1E8429f8A8422bDcd6aE02ed98b363a518edF,1750
0x122D57A3Cf7913E799Ef8Bd52bAaE054ECa198BB,1750
0x52F95C1a1F9F8a63cadF373D6DA1d44869437881,1750
0x80E048E6fF721d18B904fD5B2a8c5a2fC305BefE,1750
0x9d2A1623e9dD95f8790968A972c3E138C94bb316,1750
0xb31018AB296575305ceC2c9a81120d53cE4651f9,1750
0xF631f45E0786a1f3e074fa1063de48d001dBAa9a,1750
0xD474C348082C1678EFaC2Fe2439B3306c8f350b1,1750
0x698eb38D8B916943f0963645066FDF05Bd8E0452,1750
0x734B5b99BA25159104b8D311640Ed67647713305,1750
0x10b9312B3226bcF1F97464c7F6A3Cd4af919074b,1750
0x92C6538E9f953B0830e5576F375641CEee2fa1C6,1750
0xc7F95F661111d16CC2F6105eD95e1EE9A1907158,1750
0x6a1F1Ca328b82049E5D3cd9eFfce1e1E1170b4FD,1750
0x49eF54B64E2528728586BA781B30Ae7cD89f16d9,1750
0x0F366e7B0D6afc7981cb8275d933D49832A0efa0,1750
0x4994207B054c715573bB6c1fBA54450f13944cfE,1750
0x9461D19dA8495c08C7BA7928a3E9Cf31bF6A54F5,1750
0xF70aaccBC01A82F66a25fdcf38A111B5c18eC531,1745
0x3938BB50F141784CAc85d49d0A5dCC73ed59088A,1745
0x3F623DaB907032F96aB86c70CE68d23Ada476222,1745
0x79AD8bB985180876BCd4e281B6aF0bE18D5ca242,1745
0x1789a0FD618B40e9DCa42c486d4081F7c8e909F1,1740
0x375376Ab05A7c506FBc82ec34f1f24EC5b9e96B5,1740
0xDBF474Fd10b8fD6D1a28b38C3ee4eCe3643CBF38,1730
0xe2Bf5803B7B85AEdb42EB1FA47ac7F383cDdEabA,1725
0x314ff503589562710CF613acd03e1eA3E7060A0A,1725
0x89e10ffc227eb6AB6185A88C7C142a4593d2a731,1725
0xBa0836B99a6eD258D5f483aEB82Cf0F5049e5261,1725
0xEBc48a7f1e9ba3618801Bc4Fd64f51FfEfBbe2cC,1725
0x911D3A600009BfE676Dae6E0DcAfb76b37c027aA,1725
0xa11aCb07c1C55bf5829ec0B3b7f16FC9E9cb0F23,1725
0xeBe67Bfae6BAcd0816379951b56B2F4A73e1BAb7,1725
0x4dD29EDe0Cf5a2cC0bdFA7f7B7D77881D42ab329,1725
0xC821e5AB60A34665EE974055919C14f353Cc614E,1725
0x74de0AB00aC3A42A440f0a54D58a4085fD060379,1725
0x3E6c854dA77b15F2f728a296d62FbA1eFAdB7eD1,1725
0xBcC3C2553a046fa87ea579AA5b63406A77172AfC,1725
0xf730eF436a556A64c7707137d183876Fa0D53bBC,1725
0x3c97BCdE6D09BCF8a5F1FD9Ac3537cE466CfB1dc,1725
0x0B5C71494729e91467416917158e31d12D8CA7d1,1725
0x6a1389C3Fd848E7acDc3cd91e8b6eC82ca7ec5D8,1725
0xb4570cBa336D525818DA9614E20419bbBa0004CA,1725
0x678272450230CB2e0bDF81b39a6B412DdB6cfceE,1715
0xb6F95779e976e67b58b761D44930ffD5376f5D48,1700
0x5A850083CbD6b82e38575A7806548bb2E6FF8f25,1700
0xe0398a63Ed0fAa2Cd238621EFc03016eddC4EE2e,1700
0xcb705e574Ad11be8300dC86C3B971Cdd40333fEf,1700
0x1611f871A5E1D056aB94352b5558e90600936024,1700
0xC8771De7f7D2811264937B6252B99DD12603C38A,1700
0x0860c0e025ba87FeE6E6af283034E3Ab9C0Ef756,1700
0xA5798f68606c3afE4044898E1fF3A7EBFE6864A7,1700
0x95C87328e472Ad0ef1aD555F5c01d33bBd675d6B,1700
0x1fB4372E5c59163EaCA9d22A41E796DFA2B291cE,1700
0x1b74c9443216F6B5E4fD5C7C2906031Fa4A01Ef3,1700
0x0D71D55aF87fb297D4eE7b15acEE37572e34AC91,1700
0x2284931D54Ad10bEDb60bAf1EC60BF3c83fd02a0,1700
0xA46C30D1F4679A6517d65b9D8b2998Add4d321e1,1700
0x24147F587c6175CD8b59B5F784C4B718c686260d,1700
0x2f6cFD14F96e66A719bCBBeBbE7025CF1e86249D,1700
0xB00A05613C746AFe4c27efF93aCCFdf628B2eD97,1700
0x71b6144754814178188E3F63F37f622Bb540D051,1700
0x6d4F1539fF52e13482918F983DFCDC2054f8fF66,1700
0xDa4e4A6D4BCA74074A2E0D0D122c5F20b40D85EA,1700
0xf4a03233b23fDAc17be35783d0D3F539E154aE22,1700
0xc3A1097A5516d4EFe9E93c77643b6301445e0cD2,1700
0x923E4E18513E6E3a5823DE296eAdd640068c95E1,1700
0xA6eD2e666eBa418A45c7f4c36CbD1A08998e1Ca2,1700
0x5BA87677d86F2Aa1eb115188D23DBbBc8360B3E1,1700
0x0D14f5c9902250dde82ce628f0C66c670DaC86f5,1700
0xF419504d911f0268DeD9E1d3A3945a128d583548,1700
0x041EBB58dB319690823589dE26360b84Dc8DBC17,1700
0x3152bE66D85e155CB185E2030FA5E8f712Ce520e,1700
0xCE014dac4Bb61AAA55E09ebFda901cFf1C2de989,1700
0x2F5accA3383eb9A40b9201d81d15A7A109dcC18d,1700
0x81b668552CDEb1c2f503D6013a2448cB3eae432b,1700
0x525E643aD375fed851379910c31B14905B699E7b,1700
0x47984C716d3a4724953D9b1745B0f61b28895625,1700
0x1873f8cD50793d0084Dd0f878a897b6771Cd916a,1695
0xBE519970889Ce4b0E8a943546b3D2cA9D0FFcaB0,1690
0xaB888291F4127352B655fd476F64AC2ebfb8fe76,1690
0x927923102E5119Bb0dF6FBb8fCa9E4Fafc6FE9F5,1690
0xBf10719524c1CAf3c5cbb89eEc5462f055E6fda9,1690
0x65bd15774F34C3a7E09df262C447c5Fb1C91a8D9,1690
0xCbac7E254D2e026E52183322E1b8882aAb4Bf9a0,1675
0x0dF58d7D446867137824975D95b2D3235f5d3955,1675
0x565bD78C043a28C665D1056E10f595D7A8f36F0f,1675
0x7A1004E5Cc6c83f6156Bb14946854B7EFB206645,1675
0xE5A0e4af467FCEBeaD5b2FD364beAE751128D5e9,1675
0x01D0F535f4aC2bF1866B5E4C927a214B7B7Fb8CD,1675
0xa4e1981BC036b0378f2488B091F99a7399d4be1b,1675
0x957dB95952ddBA2e26B0290BBC85Cd2E06eE1ADe,1675
0xb0259d6617343d64A420391b9F56Db17429200e7,1675
0xF7009744A864b9304D585E9AF729739241F7300F,1675
0x0864C1f065fF5564F4649A58A516c7f7C20Bc369,1675
0x3e46DD3dCa90b390A666E384291786Da59979a3D,1675
0x4C7cb73aC8F8999af21cfc9fF4cF2333a9508Dcb,1675
0x21Ae8EAe296663765d1C51D0ff4DA71F62021888,1675
0x3C880E1e863f23a2E4c422cd014cEe29D7476e0c,1675
0x57D9F565eE542639E6d3ed2D9018cC581F36846E,1675
0x031B4A1d71B06be17C3efAeEB4c0Ad383b294c8c,1675
0xC37a684569AfD8dc398eaE80a6e7480eEb5f309d,1675
0x08f8394Ada780779190793122E095a8ffa6e6376,1675
0x25D4814Bc5cacfc3aF26487b0d7E91D04530f819,1670
0x49aBBf1bAb43835Ccf133992C78a5357909c7BBD,1665
0x2c58f853B21BecBf9abb59995c7AE33a6750BD0B,1665
0x3a298011d49ce0314Cf2aC4BC1e48a526210ffEc,1665
0x17d518736Ee9341dcDc0A2498e013D33CFCDD080,1665
0xc5A607AC491b21aca662625a87906e473638E8F1,1665
0x11370625cd82A64CD1f0CaB04dDF84C9F370Af50,1665
0x9c68DCf3dD7eb3c5AfbAeB4287E0062B21731D11,1650
0xA3f3c05C7A9e5B817A5052217aF7C5951e92C00d,1650
0xA4930754b310548C3AfEc27D71d8429B50032210,1650
0x4047869804A7D0b401c6a205EB1a3b39879Af434,1650
0x29F3EaB26bBa4EEB6ecb6519561809E7798af058,1650
0x3F3532d0dA205E69C79c05F18352C528d1a5C05D,1650
0x48CE4A6B0eC79a66D44CDF080B9F825D0BF7f6C5,1650
0x2342A72EA53033Aa47c116EA6D92a35259FD85Aa,1650
0x354a71FaE7bCfF635Fb86c3301237cdE3516f9Fa,1650
0x5DC68E37f9bcf63F85e490Ed92Efc166C44Af87A,1650
0x2361e7a4b9558f834E3F58763fB65E8453a90Acc,1650
0x316754B7e63BBdA13751C97F3F5c5469b6760C2c,1650
0xbCdDe113e0Be48145d119f6ec87a78582CD1398C,1650
0xA124d9af825e004bed25C14F2c788a0d12A21491,1650
0x8b36EA942aA14D6696Ff5E5393c54D9ae6Fbb342,1650
0x785DC7204e2Da8694c045e615562e946AADbf914,1650
0xC91Dc0eE654cc99631eeEDa52ae11b7D7b9C3A5a,1650
0xa8A9f7a1895E4Fc509825968738f3FCf28e58aa3,1650
0x6313388FC94af4a7779EcC148E8e91C5B03EA0e1,1650
0x29336580Be28abECe6412836819a5c22E64EE997,1650
0x57d5B8109d84595cEB8f02ceEbfcfE7454ae3E9E,1650
0x5C2A4dF2519Ad53F61ACe7863271169a24DFECA1,1650
0xa37b327cCA280040B184e1e230324412D124Ef53,1650
0x7e7AEeFd4C70DCcE9b3A4c64CD97d3f28d66BD22,1650
0x99C48a6038fAa92499918d44F243280A58674BcF,1650
0x904DE49B43B8786e6a21e02d3A8EF045Bf6a92A9,1650
0x21ee40A8b02119B029e4b9FF5551213004B5bcDb,1650
0x76e0438D8da85c5E3D06bd98b22FbA4222e80e79,1650
0xb2c466B176492eCa88B68f4F8923361c398aBf49,1650
0x00F83F560deA6E8317900beABC89BE027DA154f8,1650
0xdcF5d3212AfAc4F5BB8525032A1071333d59e8E8,1650
0x69B9b8147313A73876E27Dd47df13168dDf8C403,1650
0x6121a89BAAFCa511107073a508356646A642a53B,1650
0xafd30f2adf4c57f5D0F835351d69b261655CC444,1645
0x42A22772deC0cAe3B30658fB880f9Cd07397c637,1645
0xC23a2Bc59b3861114A83bA77377b3a523C27Fc52,1645
0xcBF368bB3FA83d9b0624D3f83998b0d953cB4e61,1640
0x5A19C6B67C45aDaDC6A521B8cB775A279009b723,1640
0x0C610Dc0321d77Fb25a155eC3BFb0BA5b028EF78,1640
0xc1550345956Bfd866051982b3e42D72cf2c6AEA6,1640
0x4475e2a824a1e38D17A5dce389B9aB5dF3de186f,1640
0x0fcD284F41A068B268FD89b0f8E0f1B94E522841,1635
0xc998f1442E84B95ED4cC024847F8a60668457244,1625
0x6aB8AF38Fcd04BD18059699096b059cdCc623e52,1625
0x4dDbE53BFFCb118fd92C70815F984230a0926613,1625
0xf560999d2363D0980398Eac83B59c966126BF4e2,1625
0xe0EA83907317d16850D906400fac993C2a5733Fa,1625
0x6901544dF30702c56A618e707Ded28F897dd96E8,1625
0x366Db69Dee3011342C3F79b0728e94a2de0f4314,1625
0x7748D82aEB8ad36Ba68174e56B8592792eD0F92c,1625
0x147f138fc56629622c77f0D6c126925D55E79fF2,1625
0x03418d09b30626a14dECC1E780CCDFBa8126f483,1625
0x4C735538FfF14605A9ECCc1c31136542a3D3e73a,1625
0xcF24f9DB11D7cf69b1f6f438c1A5b576456F6df2,1625
0x2e18a95Dd25451a091061333d2f238936eA86B86,1625
0xCB04843cB6a230884739b103819845Ed8f0174fc,1625
0x10F0e87609a9Cfa689Cc73C81A275958822dAb9A,1625
0x1c1951BA14E116Ccc31B8CE4D31a14cc0F479FB2,1625
0x81Da1F9aaa538dD7eAbe1d3C909BB2267E85B6bb,1625
0x24486204E692fCD8d1F218AE1F311832F42eD06C,1625
0x18e074b78CA0DabB1D0553377B6b3e45E25ECE39,1625
0x8828ca9Fa0bD9Ff08545654f0980B6AA911b0780,1625
0x3A6a1d8a98935f4a5Abdb1E4CDdAd6485544B127,1625
0xF20d4539c27b834CaF2AFFF6aF1c3796c70184d4,1625
0xcF89b2628925F9c97cB2C2bB47dd59e060C50f62,1625
0x9889F990C52dE2a6897372fD9AB6FF1c5efa3D05,1625
0x3c91E964Aa59751E0b729A81Ac8c09f98f14a251,1625
0x3c5b32353b0311ab7b54b4C20FA0085F042D8bC7,1625
0x8d580B7c67a055656a4D23bb8D3F647855156585,1625
0x44dE26F2d994590acBe0A073c9ba1859a58BbFD9,1625
0x4D4025858175850aa10FC228d06c4C3ac765D25F,1625
0x6F42929DDDb6dCBB6598d182398cf135CDA5ec74,1625
0x0d63Ca7718F68Ed07f17a39302E968E5bc21587B,1625
0xB2fbab9c1D801f49169865f0057bF07f86deF59D,1625
0x0cd6DB7B57D6D942955E70Bc0237532f0E75600f,1625
0x115C4bF06CfC9D59F0C7862e95aFE3eb38A85597,1625
0xB57B0713B72CB43a089dce420db9aAfAAa91be8d,1620
0x00774b87Cd6a3ca66B9d844431FdECEaA4F73282,1620
0x4905E09e2FA94019cd367fE46050Ed8f821E368F,1620
0xECCd9314a90d4e5c804239feDDfbd7e508f03e70,1620
0x7AA6FC0eCec21138A68D4BeB6541156bE38Aa36c,1620
0x1b4c75A5397C983c38C987D872b4f407c1D97F50,1615
0x7739E1E9ef94C5bba89905D935D40335456A1BBC,1615
0x69f36719F21bF0EE4150E0Ce401B10718bE85Ad8,1615
0xb1244e90D5710BB1Dff5079412Aef39317d2F7B3,1600
0xb1578a57C4c312f125a538b657E1625BF197FFf5,1600
0x7f514034967d56Be1CA52EC82cC87bB34935e11F,1600
0xFA1A10c1A1d9e2219E912177D33C650CFF67A434,1600
0xa05DdAC2FA841B7028dB23f33424033B71E98042,1600
0x2b6Dc9b3364f1B3e0084594F26C45a4e9654Df7e,1600
0x33FD8e88a74Fec2E8ffA23916b47A8b03806A85B,1600
0x50Bd08289d8dF7A212649db50a9AEf38D364555A,1600
0xE323D94345130D1E1e9eFd13a61915115abCbd77,1600
0xdDb7cD31d1Af24aF51c0D5168fe36554a8E0ac4b,1600
0x407e01fB07E3fEAF6456D6212FA217A6f926EaAD,1600
0x12AFDa692D7D816D8BD5752e77c75e91dd9B3fC9,1600
0x24DA0D3f4A45A00631b124a81C571452561cF9a4,1600
0x35DbbECd845bd33e934B4049A9E252C1aba9B8DF,1600
0x519dB92F9dB437A75a6Cc1733e451AE0bd39B0AC,1600
0xDd7e681522E7E8A3Aeb051360efABEab55BEBA2D,1600
0xAFABa879575d93f3DdB187321cfE8615D47F9bA1,1600
0x80Ea50b7f749ba994B7BEC5B53c08a17a1aDdb07,1600
0x4713bE830279c694857022a086a12023a9A6f876,1600
0x58A92ed8A8Df9BDCBfb0d7FBA4ffFeC6D52C6008,1600
0x9Fc53264732780A2B134A908B19eb42181869361,1600
0x4E75E1B8d9A0acf272B2539C6E36fF9B08D20F7A,1600
0x38B0fb000792568a897638A54a1a10Bed7768233,1600
0x4282341588F94c158bFAA40AE2C9F3ABfdAc647f,1600
0x5C06D5B27F73859D6D9588BB8c4094cFf97d7f0F,1600
0x6cddbCB720F037A3B4abdD7a39Ca5244ecA2220E,1600
0x37B891d9306E3a2Ee72Dcd9949b0FD1B6f9c8d16,1600
0x9223B5E4f1ABb00688316642a8E38122F7FCB3aA,1600
0xaEec7e4CD18A865FFC4C1D01149C763b149AF023,1595
0xe376705caAcc70a5a1b040D024C8A331fF8A66Ca,1595
0x3021A59F56cAe360183C40965D7059a4a73A7Ba7,1590
0x2712d3ACf51270E79F313953a89b6dd7775C6B87,1575
0xF54C942d5562b0B5E932D5155A9b896859e43ff2,1575
0x915628728EF96A9af839EF35c46813334C7967Fb,1575
0x756667cFE109D4823E93fCf61Fa8545C76843795,1575
0xFb0Ae08792370bAe387b46b8f7E90dAd4e05859B,1575
0x173a7942Ac9989d8A2203051bF22E673BcDa6e9D,1575
0xD08C358a63a975252F83023F6D134b6BC6fbB680,1575
0xC6483690b41ae1BE8e87FBdd39214E900451c6F3,1575
0x0AF9b2093AB1f2fafEf9F284862E709cbbF0adCC,1575
0xC6dD874E74f591Bc623Dd3aE28D2a3eD0De70CcA,1575
0xB5074AF4fBa642589423B9ac499dc82B4C0E5f14,1575
0xAff17968fD266b1Cbf69C19b8bE90Fc167D8d3ef,1575
0xD2EE27c1f2Eb1175B45d24FB0F91304F017C49C3,1575
0x64Bc6C0A969076C98E84046Ae452FacEebb99Fd8,1575
0xe608F93dc3A3923B83C8c010B6dAA808274e407e,1575
0xAe4676Dc438Fb131a1e207C4F024e833463090c5,1575
0x6b1d313e91Dcd343995c5dF9C4212D7EF8d47889,1575
0xcFaE34f1C3e9AAC2A94c59CD9B031a10D36CB4d3,1575
0xB359DDBC7b2913CcF9F61188A2949a5Bd921d17F,1575
0x5785523D831e155E38e5b94512E62E594e30D97a,1570
0xc2d5CfCF41d971d0c99715D3A0c38C6E0Ce4Ed53,1570
0x568DdEaC4ca7AC5b8b8d67cAeFbF5bd5b033DccA,1570
0xabE09ae69bDe1FDD740385a87bf0B4A3F71eAB4e,1570
0x029523C3A9436F06b12c472c88f893412eBB61A2,1570
0xbe075bC224998347649D147AC6178272b9a681e2,1560
0x748D4af3BBCD2d89097dDfb237F91284608C7F67,1560
0x1677dfA1827849fe775FcAa807940b33A005ad29,1560
0xF85767d6DC933e0110702146aa592D3f980a1CA4,1550
0x961C7F6b644561EA490262870e969C9c1a4fC85B,1550
0x3F8C8dbe4E8CDb248ccD4c4fF0Df683fF0405BB1,1550
0xff18FFd9aA51c4420b36bc499F0926D5695b430C,1550
0x00a98F3F0B88B7fe7E17D00628e896B028f0E7c1,1550
0x139f2916CF105A494EfA59645BdC0598A5D4C256,1550
0xe45a00Cf28B9ea3A89A40Ce0c597c32Fb5237d5D,1550
0xa4A3a55Ce9D87b53684cFD019C406b67d97808D9,1550
0xD24E152fc4A4887388de978F0174AD43E5B24980,1550
0xDCA459D3a8fA0e2D26E107fa9f5964D8a3Bb917c,1550
0x9e7b8A3f0823fCDEdAd503905aB80B94cdDA0d05,1550
0xAEC5f33E1B6CB37E6b80779A6ce0670499D4c3Ca,1550
0x051ce1738309155d2f8EA5cFf17aB59df9187c99,1550
0x02058C65a69f14841Ec7Ca2711F00292Adf1fd7b,1550
0x76700A638a8CC9bcc5b0Ea415b5e52b1e0D44bb6,1550
0x1C86bF0dB9e9Dd44d8C773D86c21382f6b9A222d,1550
0xeFA54f09c318984c21DA1a942775d1fD7AD889a9,1550
0x2243243732586e4db64B31fB582E1eEf2d291bdE,1550
0x015B94E593ad6250C4663C03D97cB7411Bd148C6,1550
0x2abA9748847C54F8B4bf28174503B3A14BaDCC47,1550
0x3bfAc75894A55a4063299b0A1c28D7C8F4867576,1550
0xD298ACc20377A1A120FA8C233f70A427A7DB8E2A,1550
0x3b8741Db7bDd9BfAbaeF3Eb6F3FCA08A62b38a14,1550
0x84B417c678A2DA8231ED7ee3233cb629D0cD56df,1545
0x806Ac74a2dd96e18508F2E86EB1fb9AC2056A93e,1545
0x3e46DE6fDe4565e999fBa1EB72e027E2894823B8,1545
0xA94F2Ca507bF7093Ed8F7Bc73FeBE6060c4CEB3B,1540
0x1C670dc214de4819730e7305703ec8C986B8C7fc,1535
0x301B6444Fc9599cEc0872B76f8187D5AA643640d,1525
0x90A7Cc5095e005Fe7Ff7b7c66c694033799f77FB,1525
0x536721049A6514E6EbDd8f15b71910dB57b9b477,1525
0xCd50230B0794Fbb35426d8bC8dAe500e65f0FB2D,1525
0x7B22062BA596B342932518B4e18D0b05a9d874eb,1525
0xe2332014B8cC2a25245d547B1Fdc2EE258B68047,1525
0x22819218E59D99769D3B0650880e77e8E007E222,1525
0xe0DE03d4AF3d87d0C083E4469556A9245b48c051,1525
0x1e6BECD7e21CF4846C6DFe80E956F9eD29185a3E,1525
0x16aA5eC1a16eb7F492f71527F2E8B280dBE82141,1525
0xc69183Bf9584b84305F8A8BeBdD201235603cfbD,1525
0xC2472BaDC2c30a00B6a4C2B6C6E2EDeF992d21F4,1525
0x5D28e9cd1A0776AD90E82Beb34FeAF53Dd151827,1525
0x03486bdeaeA1AD379Ef4a7DBA70F52196B45cD73,1525
0xA6cAb323B3780965A9B74D594e5D87eC7Ea8F799,1525
0x995737Ba36F81560BB2A838F1aad0a6e40Bab0fC,1525
0x3533A6020622560B8A794c752978d1C34b618333,1525
0x60B31d50355420AA2bec0124F8215A1128b025D4,1525
0x3C9EA2c853f85D504291969B8884c40ba2752cd9,1525
0xc32a8Bb72c2b6B215B6f12a9d2a3d00d26C12452,1525
0x3223508f64D6C99d12bbF82330C1E97c38515200,1525
0x51bC887778115e092a013788098941B5aA8B0eAD,1525
0xF7d931352650054f241eeAE37Ada34DE08A83704,1525
0x3C935902De787966b2107550460Ff3C10C0e7Fbe,1525
0x913f087AeE5aFbbBa7dc24F60543b1dE6bf4661D,1525
0x5B377BD2e4DF7F4e4104e595d9D8fcce8cc91296,1525
0x3476cA4CefAcF828964Bb05d7Ff6efd0598AA77c,1525
0xbA8CDB1dEADf026178DD5211aB1700586A76c14C,1525
0xA77Daa51845e7265803BCe81C7B29A4C10008BfF,1525
0xc0D5CA5C9a43668a0c85ab939b63FD6E0875A997,1525
0xd8A177bacDDD15D5E9FB28654aF07Ae2523096f7,1525
0xB515049bDd26C7cb39DBBdAE759B67F02565D0ED,1525
0x9a09f5cAca82B67eDD330CDD8d50b218A82cfAC3,1525
0xA1327498C64FBcB1fef5A54DFaca8b3c760e7c22,1525
0x045AA32568A4b86BdCC0752227ACD383a43422Ce,1525
0xe7aA750F573d1615f6eB21B5Fa6ebF2990DF49bf,1520
0x7d847610CD861C9bCFC78b8aA417DDf867dFB73B,1515
0x13f82e5E34b9c78aab82705dbB194871e123168f,1500
0xf11A3703226a02825F23A02c1b3663be8fc46060,1500
0x7b6A52D504D18B39656A5508b7a0bc67526Ea60c,1500
0x38D78E438e37d4DA5230AbEcB36e25BAa80D9D18,1500
0x07FD80cBd27a6BA9029153a2711F98296c4BF36b,1500
0x901152617DA02345ae0f495690ffc482100f1642,1500
0x5778BeE8A5D0A683E79dCEfC4183Cf87DDf67049,1500
0x0E77BAa40D0D491A9923FD319cD35A095f898a49,1500
0xF07dFbc15d73244b9bE763ed878F1104dCA97885,1500
0x17CD0e55f99da1f9091077C681Ed848608d06336,1500
0xA03662de058fD96392eABd6D761D66f12cc3c0d5,1500
0x785ee7FdF5756e48A443A5cEf5581ff649a2CFa0,1500
0xDF26163efcc1b2f90E25f959A47f4E7f63A50Ce9,1500
0x7f1D18E37e8FbdE9534D5856f90D21a05B094539,1500
0xd1232CDDDAB7AB3af6ec63fa5883F7b3ad7c6Fbb,1500
0x11d5F0859D83Db9A7274E31aa2CCA226eb2CC5Fa,1500
0xF5Eff4e172450049B9Bd39d51075BA130Df83b82,1500
0x7fE81a2b8fB633199E6207245c5f9D0dc3eEC46a,1500
0x512E1c302D1e9AD0a80F5A54c82ab0fDA1A2813B,1500
0xb588e947132B9DEC0c30F555212aE6583f476862,1500
0xcefCcA169357a18Eb8c3F230F92b58562e48CAE5,1500
0x9227aad2A22c16A200Ac01C454A7dD3cB6D2E40c,1500
0xc29067833665820b3505953a87F8265C9f1A517b,1500
0xF5De4BCB3d3C7B01FB8739557F848A49a44b2495,1500
0x24A976d6D462217A358FD0ae32FfA3e6e701af68,1500
0xBB7fB411857E9b993cBD2D812dA689a1DeC85553,1500
0x58172ca7133e1396e3C8510cDE8d2Bedacd1A8Cb,1500
0xc5256A91b6061f4809856040AF689908Ef71a2BF,1495
0x3B1Df4F6067505e445e7B48b4c09593196865b68,1495
0x66336f24E38b5b155CD3b50F635b1BB0f1098B1D,1490
0xF88C303D383AC9053841531fB64720cF92a8d8D6,1490
0x09e3Ab1Ce8126bc411d7132cb4673409a60023cD,1475
0x532A7a5d18B21594C2aE272Bf7871D952a63C74D,1475
0x5B00B31026Da571eE72119eB6942e38600a44315,1475
0x537dCc80128e115e81a724b762bc5B4E7fdFF65F,1475
0x08aBcb85F31B3d874351A36866Fb5809AF45b8EA,1475
0x9c3dB91311DE3B646A3E4b23eaeB02a03826ee09,1475
0xB25Eb4f10137650900f2eea453B40158FD8DD936,1475
0x0144A694Ed64E83ECA9Ea8b4804ADF228297D984,1475
0x172Ab2D352B8E3b528C81e184F698aE0FE630d09,1475
0x64CB6Ad282c9B33bEfAc339C7C86Ca20293Fa381,1475
